,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,x0_Autumn,x0_Spring,x0_Summer,x0_Winter,Weekday
275,201,11,-9.4,42.0,3.1,1815,-19.9,0.93,0.0,0.0,0,0,0,0,1,1
276,228,12,-8.3,35.0,2.9,1967,-21.0,1.14,0.0,0.0,0,0,0,0,1,1
277,225,13,-6.9,37.0,2.4,1955,-19.1,1.22,0.0,0.0,0,0,0,0,1,1
278,258,14,-5.4,32.0,2.0,1930,-19.5,1.12,0.0,0.0,0,0,0,0,1,1
279,250,15,-5.8,30.0,2.8,2000,-20.6,0.92,0.0,0.0,0,0,0,0,1,1
280,248,16,-6.0,29.0,2.8,1983,-21.2,0.58,0.0,0.0,0,0,0,0,1,1
281,305,17,-7.0,32.0,2.6,2000,-20.9,0.19,0.0,0.0,0,0,0,0,1,1
282,529,18,-7.7,36.0,1.0,2000,-20.2,0.0,0.0,0.0,0,0,0,0,1,1
283,350,19,-8.2,43.0,1.1,2000,-18.5,0.0,0.0,0.0,0,0,0,0,1,1
284,260,20,-8.4,42.0,1.0,2000,-19.0,0.0,0.0,0.0,0,0,0,0,1,1
285,270,21,-8.8,43.0,1.4,1999,-19.1,0.0,0.0,0.0,0,0,0,0,1,1
286,256,22,-9.0,45.0,1.3,1999,-18.7,0.0,0.0,0.0,0,0,0,0,1,1
287,173,23,-9.3,47.0,2.1,2000,-18.5,0.0,0.0,0.0,0,0,0,0,1,1
288,168,0,-9.5,48.0,1.3,1996,-18.4,0.0,0.0,0.0,0,0,0,0,1,1
289,183,1,-10.2,52.0,1.6,1997,-18.2,0.0,0.0,0.0,0,0,0,0,1,1
290,120,2,-10.4,53.0,1.8,1949,-18.1,0.0,0.0,0.0,0,0,0,0,1,1
291,79,3,-10.9,55.0,1.8,1913,-18.1,0.0,0.0,0.0,0,0,0,0,1,1
292,41,4,-11.4,58.0,1.3,1907,-18.0,0.0,0.0,0.0,0,0,0,0,1,1
293,68,5,-11.5,58.0,1.1,1923,-18.1,0.0,0.0,0.0,0,0,0,0,1,1
294,109,6,-11.9,57.0,1.1,1974,-18.7,0.0,0.0,0.0,0,0,0,0,1,1
295,310,7,-11.7,53.0,1.6,1998,-19.3,0.0,0.0,0.0,0,0,0,0,1,1
296,591,8,-11.4,47.0,3.3,2000,-20.4,0.0,0.0,0.0,0,0,0,0,1,1
297,340,9,-11.1,46.0,3.4,1981,-20.4,0.1,0.0,0.0,0,0,0,0,1,1
298,202,10,-9.5,39.0,2.1,1875,-20.9,0.6,0.0,0.0,0,0,0,0,1,1
299,251,11,-8.1,35.0,1.8,1806,-20.9,0.96,0.0,0.0,0,0,0,0,1,1
300,267,12,-6.5,30.0,2.9,1945,-21.2,1.17,0.0,0.0,0,0,0,0,1,1
301,251,13,-5.8,28.0,2.9,1887,-21.4,1.23,0.0,0.0,0,0,0,0,1,1
302,240,14,-4.7,27.0,2.9,1883,-20.8,1.12,0.0,0.0,0,0,0,0,1,1
303,240,15,-4.9,26.0,3.1,1887,-21.5,0.89,0.0,0.0,0,0,0,0,1,1
304,278,16,-4.5,26.0,2.2,2000,-21.1,0.56,0.0,0.0,0,0,0,0,1,1
305,392,17,-5.6,29.0,1.7,2000,-20.8,0.18,0.0,0.0,0,0,0,0,1,1
306,537,18,-6.6,33.0,1.1,2000,-20.2,0.0,0.0,0.0,0,0,0,0,1,1
307,373,19,-6.6,31.0,1.6,2000,-20.9,0.0,0.0,0.0,0,0,0,0,1,1
308,263,20,-7.6,35.0,0.8,2000,-20.4,0.0,0.0,0.0,0,0,0,0,1,1
309,271,21,-8.3,39.0,1.0,2000,-19.8,0.0,0.0,0.0,0,0,0,0,1,1
310,271,22,-8.9,39.0,0.1,2000,-20.3,0.0,0.0,0.0,0,0,0,0,1,1
311,174,23,-9.2,44.0,0.4,1978,-19.2,0.0,0.0,0.0,0,0,0,0,1,1
312,171,0,-9.5,50.0,0.6,1953,-18.0,0.0,0.0,0.0,0,0,0,0,1,1
313,170,1,-9.8,48.0,0.8,2000,-18.7,0.0,0.0,0.0,0,0,0,0,1,1
314,107,2,-10.6,44.0,0.8,1903,-20.5,0.0,0.0,0.0,0,0,0,0,1,1
315,80,3,-10.7,48.0,0.4,1651,-19.6,0.0,0.0,0.0,0,0,0,0,1,1
316,52,4,-11.0,50.0,0.8,1718,-19.4,0.0,0.0,0.0,0,0,0,0,1,1
317,62,5,-10.8,48.0,0.8,1648,-19.6,0.0,0.0,0.0,0,0,0,0,1,1
318,108,6,-11.0,55.0,0.8,1541,-18.2,0.0,0.0,0.0,0,0,0,0,1,1
319,279,7,-10.9,57.0,1.1,1387,-17.7,0.0,0.0,0.0,0,0,0,0,1,1
320,621,8,-10.4,54.0,1.1,1432,-17.9,0.01,0.0,0.0,0,0,0,0,1,1
321,305,9,-9.4,44.0,0.5,1680,-19.4,0.13,0.0,0.0,0,0,0,0,1,1
322,189,10,-7.7,43.0,0.9,1555,-18.1,0.35,0.0,0.0,0,0,0,0,1,1
323,247,11,-6.1,38.0,1.0,1587,-18.1,0.52,0.0,0.0,0,0,0,0,1,1
324,278,12,-4.9,34.0,1.3,1768,-18.3,0.6,0.0,0.0,0,0,0,0,1,1
325,282,13,-3.8,32.0,0.9,1827,-18.1,0.52,0.0,0.0,0,0,0,0,1,1
326,294,14,-2.7,28.0,0.7,1857,-18.7,0.65,0.0,0.0,0,0,0,0,1,1
327,301,15,-2.5,29.0,1.1,1667,-18.1,0.48,0.0,0.0,0,0,0,0,1,1
328,335,16,-2.4,28.0,0.9,1878,-18.4,0.35,0.0,0.0,0,0,0,0,1,1
329,382,17,-2.9,31.0,0.6,1723,-17.7,0.09,0.0,0.0,0,0,0,0,1,1
330,612,18,-3.5,35.0,1.1,1414,-16.7,0.0,0.0,0.0,0,0,0,0,1,1
331,410,19,-4.2,40.0,0.9,1216,-15.8,0.0,0.0,0.0,0,0,0,0,1,1
332,277,20,-4.8,43.0,1.1,1397,-15.4,0.0,0.0,0.0,0,0,0,0,1,1
333,316,21,-4.8,45.0,0.8,1351,-14.9,0.0,0.0,0.0,0,0,0,0,1,1
334,309,22,-4.9,44.0,1.1,1369,-15.3,0.0,0.0,0.0,0,0,0,0,1,1
335,211,23,-5.6,53.0,1.2,1290,-13.6,0.0,0.0,0.0,0,0,0,0,1,1
336,227,0,-5.7,53.0,0.6,1262,-13.7,0.0,0.0,0.0,0,0,0,0,1,1
337,241,1,-6.3,57.0,0.4,1148,-13.4,0.0,0.0,0.0,0,0,0,0,1,1
338,162,2,-6.8,58.0,0.4,1089,-13.6,0.0,0.0,0.0,0,0,0,0,1,1
339,110,3,-6.9,56.0,0.5,1111,-14.2,0.0,0.0,0.0,0,0,0,0,1,1
340,69,4,-7.1,59.0,0.8,1058,-13.7,0.0,0.0,0.0,0,0,0,0,1,1
341,68,5,-7.5,64.0,0.9,989,-13.1,0.0,0.0,0.0,0,0,0,0,1,1
342,129,6,-7.4,64.0,0.7,906,-13.0,0.0,0.0,0.0,0,0,0,0,1,1
343,285,7,-7.0,63.0,0.6,865,-12.8,0.0,0.0,0.0,0,0,0,0,1,1
344,658,8,-6.6,64.0,1.1,791,-12.2,0.0,0.0,0.0,0,0,0,0,1,1
345,330,9,-5.9,60.0,0.6,691,-12.4,0.09,0.0,0.0,0,0,0,0,1,1
346,221,10,-4.6,52.0,0.8,648,-12.9,0.34,0.0,0.0,0,0,0,0,1,1
347,279,11,-2.9,46.0,1.0,809,-12.9,0.42,0.0,0.0,0,0,0,0,1,1
348,309,12,-2.5,43.0,0.7,895,-13.3,0.34,0.0,0.0,0,0,0,0,1,1
349,325,13,-1.6,40.0,0.3,868,-13.4,0.32,0.0,0.0,0,0,0,0,1,1
350,329,14,-0.7,39.0,0.8,826,-12.9,0.35,0.0,0.0,0,0,0,0,1,1
351,342,15,0.1,35.0,1.5,946,-13.5,0.42,0.0,0.0,0,0,0,0,1,1
352,354,16,0.0,37.0,0.6,994,-12.9,0.13,0.0,0.0,0,0,0,0,1,1
353,464,17,-0.2,39.0,0.8,1016,-12.5,0.0,0.0,0.0,0,0,0,0,1,1
354,682,18,0.1,43.0,0.9,1485,-11.0,0.0,0.0,0.0,0,0,0,0,1,1
355,451,19,0.6,41.0,1.2,1550,-11.1,0.0,0.0,0.0,0,0,0,0,1,1
356,320,20,0.9,42.0,1.2,1113,-10.5,0.0,0.0,0.0,0,0,0,0,1,1
357,300,21,0.7,47.0,2.7,1283,-9.3,0.0,0.0,0.0,0,0,0,0,1,1
358,296,22,-0.1,49.0,2.0,870,-9.5,0.0,0.0,0.0,0,0,0,0,1,1
359,247,23,-1.3,60.0,2.5,792,-8.0,0.0,0.0,0.0,0,0,0,0,1,1
360,217,0,-2.6,73.0,3.4,787,-6.7,0.0,0.0,0.0,0,0,0,0,1,0
361,302,1,-3.4,76.0,2.9,582,-7.0,0.0,0.0,0.0,0,0,0,0,1,0
362,228,2,-4.1,73.0,2.1,567,-8.2,0.0,0.0,0.0,0,0,0,0,1,0
363,129,3,-4.5,71.0,1.6,651,-8.9,0.0,0.0,0.0,0,0,0,0,1,0
364,80,4,-5.0,70.0,2.7,702,-9.6,0.0,0.0,0.0,0,0,0,0,1,0
365,45,5,-5.6,72.0,2.0,662,-9.8,0.0,0.0,0.0,0,0,0,0,1,0
366,66,6,-6.1,69.0,2.9,765,-10.8,0.0,0.0,0.0,0,0,0,0,1,0
367,90,7,-6.7,64.0,2.1,977,-12.3,0.0,0.0,0.0,0,0,0,0,1,0
368,190,8,-7.3,62.0,2.6,1112,-13.3,0.0,0.0,0.0,0,0,0,0,1,0
369,195,9,-7.2,47.0,2.8,1724,-16.6,0.18,0.0,0.0,0,0,0,0,1,0
370,201,10,-6.2,42.0,2.3,1893,-17.0,0.52,0.0,0.0,0,0,0,0,1,0
371,239,11,-5.2,30.0,4.0,1991,-20.1,0.86,0.0,0.0,0,0,0,0,1,0
372,252,12,-4.1,28.0,3.8,1998,-19.9,1.08,0.0,0.0,0,0,0,0,1,0
373,296,13,-3.7,23.0,4.0,1980,-21.8,1.12,0.0,0.0,0,0,0,0,1,0
374,292,14,-3.4,22.0,4.3,1966,-22.1,1.07,0.0,0.0,0,0,0,0,1,0
375,291,15,-3.3,22.0,5.0,2000,-22.0,0.86,0.0,0.0,0,0,0,0,1,0
376,258,16,-3.3,24.0,3.5,2000,-21.0,0.54,0.0,0.0,0,0,0,0,1,0
377,277,17,-4.6,26.0,2.6,2000,-21.2,0.17,0.0,0.0,0,0,0,0,1,0
378,212,18,-5.3,28.0,3.5,2000,-21.0,0.0,0.0,0.0,0,0,0,0,1,0
379,173,19,-6.0,32.0,2.4,2000,-20.0,0.0,0.0,0.0,0,0,0,0,1,0
380,143,20,-6.6,37.0,3.4,2000,-18.9,0.0,0.0,0.0,0,0,0,0,1,0
381,159,21,-7.1,39.0,3.2,2000,-18.7,0.0,0.0,0.0,0,0,0,0,1,0
382,155,22,-7.6,41.0,1.6,2000,-18.6,0.0,0.0,0.0,0,0,0,0,1,0
383,142,23,-8.0,41.0,2.2,2000,-18.9,0.0,0.0,0.0,0,0,0,0,1,0
384,175,0,-8.1,41.0,2.0,2000,-19.0,0.0,0.0,0.0,0,0,0,0,1,0
385,146,1,-8.4,40.0,1.6,2000,-19.6,0.0,0.0,0.0,0,0,0,0,1,0
386,132,2,-8.7,40.0,2.8,2000,-19.8,0.0,0.0,0.0,0,0,0,0,1,0
387,100,3,-9.0,40.0,3.1,2000,-20.1,0.0,0.0,0.0,0,0,0,0,1,0
388,41,4,-9.5,40.0,1.9,2000,-20.6,0.0,0.0,0.0,0,0,0,0,1,0
389,31,5,-9.7,41.0,3.1,2000,-20.5,0.0,0.0,0.0,0,0,0,0,1,0
390,39,6,-9.9,42.0,2.3,2000,-20.4,0.0,0.0,0.0,0,0,0,0,1,0
391,53,7,-10.2,42.0,2.3,2000,-20.6,0.0,0.0,0.0,0,0,0,0,1,0
392,94,8,-10.7,43.0,0.9,2000,-20.8,0.0,0.0,0.0,0,0,0,0,1,0
393,122,9,-10.5,38.0,1.1,1950,-22.1,0.19,0.0,0.0,0,0,0,0,1,0
394,142,10,-8.5,31.0,1.5,1997,-22.6,0.58,0.0,0.0,0,0,0,0,1,0
395,189,11,-7.2,29.0,1.8,1926,-22.2,0.88,0.0,0.0,0,0,0,0,1,0
396,216,12,-4.9,25.0,2.6,1966,-21.9,1.08,0.0,0.0,0,0,0,0,1,0
397,223,13,-4.5,25.0,3.2,1989,-21.6,1.14,0.0,0.0,0,0,0,0,1,0
398,268,14,-3.2,26.0,3.1,1933,-20.0,1.07,0.0,0.0,0,0,0,0,1,0
399,278,15,-2.5,28.0,2.0,2000,-18.5,0.85,0.0,0.0,0,0,0,0,1,0
400,256,16,-2.7,31.0,2.3,2000,-17.5,0.54,0.0,0.0,0,0,0,0,1,0
401,266,17,-3.8,35.0,2.4,2000,-17.0,0.17,0.0,0.0,0,0,0,0,1,0
402,204,18,-4.7,37.0,1.8,2000,-17.2,0.01,0.0,0.0,0,0,0,0,1,0
403,157,19,-5.6,39.0,1.1,2000,-17.3,0.0,0.0,0.0,0,0,0,0,1,0
404,166,20,-6.0,42.0,0.8,2000,-16.8,0.0,0.0,0.0,0,0,0,0,1,0
405,168,21,-6.5,45.0,0.7,2000,-16.4,0.0,0.0,0.0,0,0,0,0,1,0
406,172,22,-6.6,50.0,0.6,1990,-15.3,0.0,0.0,0.0,0,0,0,0,1,0
407,138,23,-6.9,53.0,0.7,2000,-14.8,0.0,0.0,0.0,0,0,0,0,1,0
408,151,0,-5.9,50.0,0.6,2000,-14.6,0.0,0.0,0.0,0,0,0,0,1,1
409,97,1,-5.3,48.0,0.4,1664,-14.6,0.0,0.0,0.0,0,0,0,0,1,1
410,38,2,-5.0,65.0,0.4,990,-10.5,0.0,0.0,0.2,0,0,0,0,1,1
411,32,3,-5.3,76.0,1.0,767,-8.8,0.0,0.3,0.5,0,0,0,0,1,1
412,29,4,-5.4,81.0,0.7,270,-8.1,0.0,0.0,0.7,0,0,0,0,1,1
413,27,5,-5.3,81.0,0.9,923,-8.0,0.0,0.0,0.8,0,0,0,0,1,1
414,45,6,-5.2,85.0,0.9,271,-7.3,0.0,0.4,1.3,0,0,0,0,1,1
415,96,7,-5.0,85.0,0.7,186,-7.1,0.0,0.0,1.8,0,0,0,0,1,1
416,146,8,-4.6,86.0,1.2,508,-6.5,0.0,0.0,2.0,0,0,0,0,1,1
417,52,9,-4.3,89.0,1.0,59,-5.8,0.0,1.6,4.0,0,0,0,0,1,1
418,36,10,-3.7,87.0,1.0,541,-5.5,0.03,0.0,4.8,0,0,0,0,1,1
419,44,11,-2.9,85.0,1.2,243,-5.0,0.06,0.0,4.8,0,0,0,0,1,1
420,62,12,-1.8,83.0,1.2,351,-4.3,0.09,1.1,5.1,0,0,0,0,1,1
421,76,13,-0.9,84.0,1.2,333,-3.2,0.09,0.0,5.0,0,0,0,0,1,1
422,116,14,0.5,76.0,0.9,364,-3.2,0.17,0.0,4.2,0,0,0,0,1,1
423,137,15,1.6,73.0,0.9,421,-2.7,0.6,0.0,3.2,0,0,0,0,1,1
424,181,16,1.8,76.0,0.8,410,-1.9,0.47,0.0,2.7,0,0,0,0,1,1
425,175,17,0.4,84.0,0.8,317,-1.9,0.15,0.0,2.7,0,0,0,0,1,1
426,281,18,0.0,88.0,0.6,277,-1.7,0.0,0.0,2.7,0,0,0,0,1,1
427,198,19,1.3,65.0,1.1,1122,-4.5,0.0,0.0,2.7,0,0,0,0,1,1
428,165,20,3.3,65.0,3.2,1172,-2.6,0.0,0.0,2.7,0,0,0,0,1,1
429,148,21,2.8,73.0,2.4,831,-1.5,0.0,0.0,2.6,0,0,0,0,1,1
430,160,22,1.5,82.0,2.4,537,-1.2,0.0,0.0,2.6,0,0,0,0,1,1
431,128,23,0.1,81.0,2.9,551,-2.7,0.0,0.0,2.6,0,0,0,0,1,1
432,122,0,-1.0,73.0,2.3,881,-5.2,0.0,0.0,2.6,0,0,0,0,1,1
433,122,1,-2.0,72.0,0.8,979,-6.3,0.0,0.0,2.6,0,0,0,0,1,1
434,93,2,-2.7,72.0,0.9,990,-7.0,0.0,0.0,2.6,0,0,0,0,1,1
435,55,3,-2.8,58.0,1.6,1315,-9.9,0.0,0.0,2.6,0,0,0,0,1,1
436,39,4,-2.9,59.0,1.8,1286,-9.8,0.0,0.0,2.6,0,0,0,0,1,1
437,55,5,-3.9,66.0,0.7,1209,-9.3,0.0,0.0,2.6,0,0,0,0,1,1
438,78,6,-4.3,70.0,1.6,1169,-8.9,0.0,0.0,2.6,0,0,0,0,1,1
439,165,7,-4.4,64.0,2.8,1367,-10.1,0.0,0.0,2.6,0,0,0,0,1,1
440,390,8,-5.2,58.0,2.2,1594,-12.1,0.0,0.0,2.5,0,0,0,0,1,1
441,199,9,-5.3,48.0,2.6,1810,-14.6,0.18,0.0,2.5,0,0,0,0,1,1
442,151,10,-4.6,41.0,2.8,1815,-15.8,0.57,0.0,2.5,0,0,0,0,1,1
443,174,11,-3.5,35.0,2.2,1742,-16.7,0.87,0.0,2.5,0,0,0,0,1,1
444,191,12,-2.5,31.0,2.6,1778,-17.3,1.08,0.0,2.3,0,0,0,0,1,1
445,189,13,-2.2,25.0,3.2,1970,-19.6,1.17,0.0,2.2,0,0,0,0,1,1
446,178,14,-2.2,23.0,3.7,1971,-20.5,1.09,0.0,2.2,0,0,0,0,1,1
447,195,15,-1.3,26.0,3.0,2000,-18.3,0.91,0.0,2.1,0,0,0,0,1,1
448,211,16,-1.8,31.0,3.1,1993,-16.7,0.56,0.0,2.0,0,0,0,0,1,1
449,256,17,-2.7,35.0,1.8,2000,-16.0,0.18,0.0,2.0,0,0,0,0,1,1
450,384,18,-3.8,42.0,3.3,2000,-14.8,0.0,0.0,2.0,0,0,0,0,1,1
451,276,19,-4.5,51.0,2.0,2000,-13.1,0.0,0.0,2.0,0,0,0,0,1,1
452,225,20,-4.9,55.0,2.0,2000,-12.5,0.0,0.0,2.0,0,0,0,0,1,1
453,224,21,-5.0,57.0,1.9,2000,-12.2,0.0,0.0,2.0,0,0,0,0,1,1
454,213,22,-5.5,56.0,1.5,2000,-12.9,0.0,0.0,2.0,0,0,0,0,1,1
455,149,23,-5.8,57.0,1.7,2000,-12.9,0.0,0.0,2.0,0,0,0,0,1,1
456,142,0,-6.5,63.0,1.5,1666,-12.3,0.0,0.0,2.0,0,0,0,0,1,1
457,172,1,-7.3,67.0,1.1,1593,-12.3,0.0,0.0,2.0,0,0,0,0,1,1
458,108,2,-7.8,68.0,0.9,1642,-12.6,0.0,0.0,2.0,0,0,0,0,1,1
459,71,3,-8.1,70.0,1.3,1557,-12.6,0.0,0.0,2.0,0,0,0,0,1,1
460,38,4,-8.5,73.0,1.0,1723,-12.4,0.0,0.0,2.0,0,0,0,0,1,1
461,56,5,-8.3,67.0,0.9,1566,-13.3,0.0,0.0,2.0,0,0,0,0,1,1
462,97,6,-8.2,66.0,0.9,1718,-13.4,0.0,0.0,2.0,0,0,0,0,1,1
463,213,7,-8.1,67.0,0.9,1737,-13.1,0.0,0.0,2.0,0,0,0,0,1,1
464,466,8,-7.8,65.0,1.1,1738,-13.2,0.0,0.0,2.0,0,0,0,0,1,1
465,239,9,-6.7,62.0,1.1,1749,-12.7,0.09,0.0,2.0,0,0,0,0,1,1
466,162,10,-5.4,56.0,1.1,1751,-12.8,0.28,0.0,2.0,0,0,0,0,1,1
467,204,11,-4.2,51.0,1.1,1772,-12.8,0.4,0.0,1.9,0,0,0,0,1,1
468,209,12,-3.2,49.0,1.3,1723,-12.4,0.53,0.0,1.9,0,0,0,0,1,1
469,228,13,-1.3,43.0,1.0,1777,-12.3,0.8,0.0,1.7,0,0,0,0,1,1
470,243,14,-0.5,44.0,1.0,1793,-11.2,0.71,0.0,1.7,0,0,0,0,1,1
471,240,15,-0.2,45.0,1.0,1852,-10.7,0.41,0.0,1.6,0,0,0,0,1,1
472,225,16,-0.5,48.0,1.1,1722,-10.1,0.12,0.0,1.6,0,0,0,0,1,1
473,237,17,-0.9,70.0,1.1,299,-5.6,0.02,0.0,2.2,0,0,0,0,1,1
474,329,18,-1.4,79.0,1.6,702,-4.5,0.0,0.1,2.2,0,0,0,0,1,1
475,190,19,-1.5,81.0,1.8,751,-4.3,0.0,0.0,2.2,0,0,0,0,1,1
476,165,20,-1.9,86.0,0.9,700,-3.9,0.0,0.0,2.4,0,0,0,0,1,1
477,197,21,-2.0,83.0,1.2,904,-4.5,0.0,0.1,2.4,0,0,0,0,1,1
478,184,22,-1.6,82.0,0.4,929,-4.2,0.0,0.0,2.3,0,0,0,0,1,1
479,153,23,-1.1,87.0,1.4,349,-2.9,0.0,0.0,2.2,0,0,0,0,1,1
480,166,0,-1.3,90.0,2.0,259,-2.7,0.0,0.0,2.2,0,0,0,0,1,1
481,189,1,-1.8,90.0,1.6,263,-3.2,0.0,0.0,2.2,0,0,0,0,1,1
482,132,2,-2.2,88.0,1.4,348,-3.9,0.0,0.0,2.2,0,0,0,0,1,1
483,79,3,-2.9,89.0,1.3,288,-4.4,0.0,0.0,2.2,0,0,0,0,1,1
484,58,4,-3.6,91.0,1.2,241,-4.8,0.0,0.0,2.2,0,0,0,0,1,1
485,49,5,-4.3,91.0,1.5,233,-5.5,0.0,0.0,2.2,0,0,0,0,1,1
486,84,6,-4.8,91.0,1.1,266,-6.0,0.0,0.0,2.2,0,0,0,0,1,1
487,178,7,-5.3,90.0,1.1,311,-6.6,0.0,0.0,2.2,0,0,0,0,1,1
488,423,8,-5.6,89.0,0.9,371,-7.1,0.0,0.0,2.2,0,0,0,0,1,1
489,265,9,-5.3,88.0,0.4,463,-6.9,0.21,0.0,2.2,0,0,0,0,1,1
490,169,10,-3.0,71.0,0.7,608,-7.5,0.67,0.0,2.1,0,0,0,0,1,1
491,243,11,-0.7,62.0,0.7,519,-7.0,0.77,0.0,2.0,0,0,0,0,1,1
492,290,12,1.9,40.0,2.0,1835,-10.3,1.04,0.0,1.9,0,0,0,0,1,1
493,285,13,3.2,42.0,1.8,1349,-8.5,1.08,0.0,1.8,0,0,0,0,1,1
494,255,14,4.3,47.0,2.3,953,-6.0,0.96,0.0,1.6,0,0,0,0,1,1
495,316,15,4.4,46.0,1.4,1113,-6.2,0.78,0.0,1.0,0,0,0,0,1,1
496,301,16,4.1,51.0,1.8,1112,-5.1,0.48,0.0,0.9,0,0,0,0,1,1
497,366,17,2.9,60.0,1.3,1193,-4.1,0.16,0.0,0.8,0,0,0,0,1,1
498,531,18,1.7,64.0,1.3,1140,-4.3,0.0,0.0,0.8,0,0,0,0,1,1
499,355,19,0.8,71.0,0.9,923,-3.8,0.0,0.0,0.8,0,0,0,0,1,1
500,288,20,0.2,72.0,0.7,990,-4.2,0.0,0.0,0.8,0,0,0,0,1,1
501,248,21,-0.4,74.0,0.6,1065,-4.4,0.0,0.0,0.8,0,0,0,0,1,1
502,252,22,-1.1,78.0,0.6,865,-4.4,0.0,0.0,0.8,0,0,0,0,1,1
503,212,23,-1.5,79.0,0.6,821,-4.6,0.0,0.0,0.8,0,0,0,0,1,1
504,196,0,-1.7,79.0,0.5,794,-4.8,0.0,0.0,0.8,1,0,0,0,1,1
505,250,1,-1.6,79.0,0.6,784,-4.7,0.0,0.0,0.8,1,0,0,0,1,1
506,161,2,-1.1,79.0,0.7,736,-4.2,0.0,0.0,0.8,1,0,0,0,1,1
507,99,3,-0.6,76.0,0.5,789,-4.3,0.0,0.0,0.7,1,0,0,0,1,1
508,64,4,-0.3,76.0,0.9,760,-4.0,0.0,0.0,0.7,1,0,0,0,1,1
509,76,5,-0.2,73.0,0.8,880,-4.4,0.0,0.0,0.7,1,0,0,0,1,1
510,114,6,-0.1,71.0,0.8,895,-4.7,0.0,0.0,0.7,1,0,0,0,1,1
511,283,7,-0.3,72.0,0.7,919,-4.7,0.0,0.0,0.7,1,0,0,0,1,1
512,544,8,-0.4,69.0,0.5,904,-5.4,0.0,0.0,0.7,1,0,0,0,1,1
513,298,9,0.3,67.0,0.7,897,-5.1,0.03,0.0,0.6,1,0,0,0,1,1
514,248,10,1.4,64.0,1.0,897,-4.6,0.25,0.0,0.5,1,0,0,0,1,1
515,278,11,3.1,57.0,0.8,804,-4.6,0.63,0.0,0.0,1,0,0,0,1,1
516,301,12,4.5,56.0,0.8,836,-3.5,0.71,0.0,0.0,1,0,0,0,1,1
517,320,13,5.4,55.0,1.2,820,-2.9,0.66,0.0,0.0,1,0,0,0,1,1
518,326,14,5.9,55.0,0.6,779,-2.4,0.48,0.0,0.0,1,0,0,0,1,1
519,386,15,6.5,55.0,0.9,801,-1.9,0.38,0.0,0.0,1,0,0,0,1,1
520,416,16,6.0,58.0,0.7,732,-1.6,0.19,0.0,0.0,1,0,0,0,1,1
521,477,17,5.4,61.0,1.3,691,-1.5,0.08,0.0,0.0,1,0,0,0,1,1
522,671,18,4.9,63.0,0.6,677,-1.5,0.0,0.0,0.0,1,0,0,0,1,1
523,481,19,5.2,64.0,0.7,691,-1.0,0.0,0.0,0.0,1,0,0,0,1,1
524,323,20,5.9,67.0,1.3,779,0.2,0.0,0.0,0.0,1,0,0,0,1,1
525,309,21,6.1,70.0,2.2,763,1.0,0.0,0.0,0.0,1,0,0,0,1,1
526,314,22,6.1,70.0,2.7,806,1.0,0.0,0.0,0.0,1,0,0,0,1,1
527,249,23,5.8,74.0,2.5,832,1.5,0.0,0.0,0.0,1,0,0,0,1,1
528,282,0,5.8,75.0,1.9,788,1.7,0.0,0.0,0.0,0,0,0,0,1,0
529,337,1,5.7,75.0,1.7,706,1.6,0.0,0.0,0.0,0,0,0,0,1,0
530,312,2,5.6,76.0,1.6,641,1.6,0.0,0.0,0.0,0,0,0,0,1,0
531,230,3,5.4,77.0,1.6,583,1.6,0.0,0.0,0.0,0,0,0,0,1,0
532,120,4,5.3,79.0,0.9,506,1.9,0.0,0.0,0.0,0,0,0,0,1,0
533,59,5,5.0,81.0,1.2,425,2.0,0.0,0.0,0.0,0,0,0,0,1,0
534,63,6,5.1,81.0,1.3,375,2.1,0.0,0.0,0.0,0,0,0,0,1,0
535,99,7,5.1,82.0,0.7,334,2.2,0.0,0.0,0.0,0,0,0,0,1,0
536,188,8,5.1,83.0,0.9,297,2.4,0.0,0.0,0.0,0,0,0,0,1,0
537,239,9,5.2,84.0,0.7,226,2.7,0.03,0.0,0.0,0,0,0,0,1,0
538,235,10,5.4,82.0,1.2,215,2.5,0.13,0.0,0.0,0,0,0,0,1,0
539,282,11,5.7,81.0,1.1,192,2.6,0.18,0.0,0.0,0,0,0,0,1,0
540,325,12,7.0,72.0,1.9,246,2.2,0.64,0.0,0.0,0,0,0,0,1,0
541,423,13,7.7,68.0,1.0,249,2.1,0.58,0.0,0.0,0,0,0,0,1,0
542,405,14,8.6,63.0,1.6,263,1.9,0.72,0.0,0.0,0,0,0,0,1,0
543,443,15,8.6,64.0,1.5,269,2.1,0.57,0.0,0.0,0,0,0,0,1,0
544,473,16,8.2,64.0,1.0,281,1.7,0.32,0.0,0.0,0,0,0,0,1,0
545,453,17,7.7,67.0,0.9,264,1.9,0.11,0.0,0.0,0,0,0,0,1,0
546,340,18,6.6,73.0,0.4,229,2.0,0.0,0.0,0.0,0,0,0,0,1,0
547,260,19,6.0,76.0,1.1,219,2.0,0.0,0.0,0.0,0,0,0,0,1,0
548,258,20,5.9,75.0,1.5,222,1.7,0.0,0.0,0.0,0,0,0,0,1,0
549,279,21,5.6,77.0,0.9,212,1.8,0.0,0.0,0.0,0,0,0,0,1,0
550,282,22,5.3,79.0,0.6,200,1.9,0.0,0.0,0.0,0,0,0,0,1,0
